x,y,TOTAL_RAIN,TOTAL_SNOW,PROVINCE_CODE,CLIMATE_IDENTIFIER,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,MEAN_TEMPERATURE_FLAG,LOCAL_MONTH,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY,ID,TOTAL_PRECIPITATION,SNOW_ON_GROUND,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,LOCAL_DAY,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,SPEED_MAX_GUST,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,LOCAL_YEAR,STATION_NAME,LOCAL_DATE,MEAN_TEMPERATURE,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW_FLAG,COOLING_DEGREE_DAYS_FLAG
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,11.1,,8206500.2007.5.14,0,0,,0,12.2,,M,,14,1.6,,0,,M,,2007,YARMOUTH A,2007-05-14 00:00:00,6.9,0,,,
-66.0886111111111,43.83083333333333,0.4,0,NS,8206500,,,,5,10,,8206500.2007.5.15,0.4,0,E,0,10.2,,M,,15,5.8,,41,,M,,2007,YARMOUTH A,2007-05-15 00:00:00,8,22,E,,
-66.0886111111111,43.83083333333333,0.8,0,NS,8206500,,,,5,9.1,,8206500.2007.5.16,0.8,0,E,0,12,,M,,16,5.7,,54,,M,,2007,YARMOUTH A,2007-05-16 00:00:00,8.9,11,E,,
-66.0886111111111,43.83083333333333,4,0,NS,8206500,,,,5,10.6,,8206500.2007.5.17,4,0,,0,9.4,,M,,17,5.4,,0,,M,,2007,YARMOUTH A,2007-05-17 00:00:00,7.4,0,,,
-66.0886111111111,43.83083333333333,10.4,0,NS,8206500,,,,5,9.4,,8206500.2007.5.18,10.4,0,,0,12.4,,M,,18,4.7,,0,,M,,2007,YARMOUTH A,2007-05-18 00:00:00,8.6,0,,,
-66.0886111111111,43.83083333333333,31.4,0,NS,8206500,,,,5,7.1,,8206500.2007.5.19,31.4,0,E,0,14.5,,M,,19,7.2,,52,,M,,2007,YARMOUTH A,2007-05-19 00:00:00,10.9,15,E,,
-66.0886111111111,43.83083333333333,5.2,0,NS,8206500,,,,5,8.7,,8206500.2007.5.20,5.2,0,,0,12.4,,M,,20,6.2,,0,,M,,2007,YARMOUTH A,2007-05-20 00:00:00,9.3,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,11.8,,8206500.2007.5.21,0,0,,0,10.2,,M,,21,2.1,,0,,M,,2007,YARMOUTH A,2007-05-21 00:00:00,6.2,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,9.7,,8206500.2007.5.22,0,0,E,0,14.6,,M,,22,2,,33,,M,,2007,YARMOUTH A,2007-05-22 00:00:00,8.3,32,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,11.2,,8206500.2007.5.23,0,0,,0,12.5,,M,,23,1.1,,0,,M,,2007,YARMOUTH A,2007-05-23 00:00:00,6.8,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,9.5,,8206500.2007.5.24,0,0,,0,14.1,,M,,24,2.8,,0,,M,,2007,YARMOUTH A,2007-05-24 00:00:00,8.5,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,3,,8206500.2007.5.25,0,0,,0,22.5,T,M,,25,7.5,,0,,M,T,2007,YARMOUTH A,2007-05-25 00:00:00,15,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,3.8,,8206500.2007.5.26,0,0,,0,20.6,,M,,26,7.8,,0,,M,,2007,YARMOUTH A,2007-05-26 00:00:00,14.2,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,4.1,,8206500.2007.5.27,0,0,E,0,18.4,T,M,,27,9.3,,33,,M,T,2007,YARMOUTH A,2007-05-27 00:00:00,13.9,14,E,,
-66.0886111111111,43.83083333333333,3.8,0,NS,8206500,,,,5,6.9,,8206500.2007.5.28,3.8,0,,0,13.8,,M,,28,8.4,,0,,M,,2007,YARMOUTH A,2007-05-28 00:00:00,11.1,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,5.5,,8206500.2007.5.29,0,0,,0,17.2,,M,,29,7.7,,0,,M,,2007,YARMOUTH A,2007-05-29 00:00:00,12.5,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,6.2,,8206500.2007.5.30,0,0,,0,16.4,T,M,,30,7.2,,0,,M,T,2007,YARMOUTH A,2007-05-30 00:00:00,11.8,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,5,5.4,,8206500.2007.5.31,0,0,,0,16.7,,M,,31,8.5,,0,,M,,2007,YARMOUTH A,2007-05-31 00:00:00,12.6,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,7,,8206500.2007.6.1,0,0,E,0,14.1,,M,,1,7.8,,32,,M,,2007,YARMOUTH A,2007-06-01 00:00:00,11,23,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,3,,8206500.2007.6.2,0,0,,0,20.1,T,M,,2,9.8,,0,,M,T,2007,YARMOUTH A,2007-06-02 00:00:00,15,0,,,
-66.0886111111111,43.83083333333333,4.4,0,NS,8206500,,,,6,6.3,,8206500.2007.6.3,4.4,0,E,0,14.3,,M,,3,9.1,,37,,M,,2007,YARMOUTH A,2007-06-03 00:00:00,11.7,11,E,,
-66.0886111111111,43.83083333333333,17.6,0,NS,8206500,,,,6,4.7,,8206500.2007.6.4,17.6,0,E,0,17.8,,M,,4,8.8,,57,,M,,2007,YARMOUTH A,2007-06-04 00:00:00,13.3,14,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,4.3,,8206500.2007.6.5,0,0,E,0,16.4,T,M,,5,10.9,,41,,M,T,2007,YARMOUTH A,2007-06-05 00:00:00,13.7,20,E,,
-66.0886111111111,43.83083333333333,0.6,0,NS,8206500,,,,6,5.2,,8206500.2007.6.6,0.6,0,,0,17.5,,M,,6,8.1,,0,,M,,2007,YARMOUTH A,2007-06-06 00:00:00,12.8,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,8.8,,8206500.2007.6.7,0,0,E,0,13.1,,M,,7,5.2,,39,,M,,2007,YARMOUTH A,2007-06-07 00:00:00,9.2,28,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,4.8,,8206500.2007.6.8,0,0,E,0,20.9,,M,,8,5.5,,35,,M,,2007,YARMOUTH A,2007-06-08 00:00:00,13.2,33,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,5.3,,8206500.2007.6.9,0,0,,0,18.9,,M,,9,6.4,,0,,M,,2007,YARMOUTH A,2007-06-09 00:00:00,12.7,0,,,
-66.0886111111111,43.83083333333333,0.6,0,NS,8206500,,,,6,0.3,,8206500.2007.6.10,0.6,0,,0,23,,M,,10,12.3,,0,,M,,2007,YARMOUTH A,2007-06-10 00:00:00,17.7,0,,,
-66.0886111111111,43.83083333333333,9.2,0,NS,8206500,,,,6,0,,8206500.2007.6.11,9.2,0,,1.1,21.7,,M,,11,16.4,,0,,M,,2007,YARMOUTH A,2007-06-11 00:00:00,19.1,0,,,
-66.0886111111111,43.83083333333333,2.4,0,NS,8206500,,,,6,3.6,,8206500.2007.6.12,2.4,0,E,0,18.4,,M,,12,10.3,,33,,M,,2007,YARMOUTH A,2007-06-12 00:00:00,14.4,9,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,5.3,,8206500.2007.6.13,0,0,E,0,15.5,T,M,,13,9.8,,39,,M,T,2007,YARMOUTH A,2007-06-13 00:00:00,12.7,6,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,4.9,,8206500.2007.6.14,0,0,,0,17.4,,M,,14,8.7,,0,,M,,2007,YARMOUTH A,2007-06-14 00:00:00,13.1,0,,,
-66.0886111111111,43.83083333333333,0.2,0,NS,8206500,,,,6,3.2,,8206500.2007.6.15,0.2,0,,0,21.5,,M,,15,8.1,,0,,M,,2007,YARMOUTH A,2007-06-15 00:00:00,14.8,0,,,
-66.0886111111111,43.83083333333333,1,0,NS,8206500,,,,6,4.5,,8206500.2007.6.16,1,0,,0,17.2,,M,,16,9.8,,0,,M,,2007,YARMOUTH A,2007-06-16 00:00:00,13.5,0,,,
-66.0886111111111,43.83083333333333,2.2,0,NS,8206500,,,,6,4.9,,8206500.2007.6.17,2.2,0,,0,16.2,,M,,17,10,,0,,M,,2007,YARMOUTH A,2007-06-17 00:00:00,13.1,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,3.1,,8206500.2007.6.18,0,0,E,0,20.4,,M,,18,9.3,,43,,M,,2007,YARMOUTH A,2007-06-18 00:00:00,14.9,33,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,3.7,,8206500.2007.6.19,0,0,,0,20.4,,M,,19,8.2,,37,,M,,2007,YARMOUTH A,2007-06-19 00:00:00,14.3,32,,,
-66.0886111111111,43.83083333333333,7.4,0,NS,8206500,,,,6,4.2,,8206500.2007.6.20,7.4,0,E,0,19.5,,M,,20,8.1,,32,,M,,2007,YARMOUTH A,2007-06-20 00:00:00,13.8,18,E,,
-66.0886111111111,43.83083333333333,0.2,0,NS,8206500,,,,6,3.5,,8206500.2007.6.21,0.2,0,,0,19.2,,M,,21,9.7,,0,,M,,2007,YARMOUTH A,2007-06-21 00:00:00,14.5,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,4.3,,8206500.2007.6.22,0,0,,0,18.4,T,M,,22,9,,0,,M,T,2007,YARMOUTH A,2007-06-22 00:00:00,13.7,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,5.9,,8206500.2007.6.23,0,0,,0,14.6,,M,,23,9.6,,0,,M,,2007,YARMOUTH A,2007-06-23 00:00:00,12.1,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,3.9,,8206500.2007.6.24,0,0,,0,17.1,,M,,24,11,,0,,M,,2007,YARMOUTH A,2007-06-24 00:00:00,14.1,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,3,,8206500.2007.6.25,0,0,,0,21.5,,M,,25,8.5,,0,,M,,2007,YARMOUTH A,2007-06-25 00:00:00,15,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,3,,8206500.2007.6.26,0,0,E,0,17.2,T,M,,26,12.8,,41,,M,T,2007,YARMOUTH A,2007-06-26 00:00:00,15,26,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,0,,8206500.2007.6.27,0,0,,0.3,22.9,,M,,27,13.6,,0,,M,,2007,YARMOUTH A,2007-06-27 00:00:00,18.3,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,3.2,,8206500.2007.6.28,0,0,,0,17.5,T,M,,28,12,,0,,M,T,2007,YARMOUTH A,2007-06-28 00:00:00,14.8,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,4.2,,8206500.2007.6.29,0,0,E,0,17,,M,,29,10.6,,32,,M,,2007,YARMOUTH A,2007-06-29 00:00:00,13.8,35,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,6,4,,8206500.2007.6.30,0,0,,0,17.9,,M,,30,10.1,,0,,M,,2007,YARMOUTH A,2007-06-30 00:00:00,14,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,5.9,,8206500.2007.7.1,0,0,,0,16.4,,M,,1,7.7,,0,,M,,2007,YARMOUTH A,2007-07-01 00:00:00,12.1,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,5.4,,8206500.2007.7.2,0,0,,0,16.8,,M,,2,8.3,,0,,M,,2007,YARMOUTH A,2007-07-02 00:00:00,12.6,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,4.8,,8206500.2007.7.3,0,0,,0,18,,M,,3,8.3,,0,,M,,2007,YARMOUTH A,2007-07-03 00:00:00,13.2,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,3,,8206500.2007.7.4,0,0,E,0,20.4,,M,,4,9.5,,33,,M,,2007,YARMOUTH A,2007-07-04 00:00:00,15,21,E,,
-66.0886111111111,43.83083333333333,17.6,0,NS,8206500,,,,7,4.1,,8206500.2007.7.5,17.6,0,E,0,14.6,,M,,5,13.1,,54,,M,,2007,YARMOUTH A,2007-07-05 00:00:00,13.9,17,E,,
-66.0886111111111,43.83083333333333,5.2,0,NS,8206500,,,,7,3.7,,8206500.2007.7.6,5.2,0,E,0,16.8,,M,,6,11.7,,33,,M,,2007,YARMOUTH A,2007-07-06 00:00:00,14.3,20,E,,
-66.0886111111111,43.83083333333333,3.8,0,NS,8206500,,,,7,2.8,,8206500.2007.7.7,3.8,0,,0,19,,M,,7,11.3,,0,,M,,2007,YARMOUTH A,2007-07-07 00:00:00,15.2,0,,,
-66.0886111111111,43.83083333333333,2.2,0,NS,8206500,,,,7,6.1,,8206500.2007.7.8,2.2,0,,0,14.9,,M,,8,8.8,,0,,M,,2007,YARMOUTH A,2007-07-08 00:00:00,11.9,0,,,
-66.0886111111111,43.83083333333333,0.2,0,NS,8206500,,,,7,4,,8206500.2007.7.9,0.2,0,,0,21.1,,M,,9,6.8,,0,,M,,2007,YARMOUTH A,2007-07-09 00:00:00,14,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,1.5,,8206500.2007.7.10,0,0,,0,20.4,T,M,,10,12.6,,0,,M,T,2007,YARMOUTH A,2007-07-10 00:00:00,16.5,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,0.6,,8206500.2007.7.11,0,0,E,0,20.7,T,M,,11,14,,39,,M,T,2007,YARMOUTH A,2007-07-11 00:00:00,17.4,18,E,,
-66.0886111111111,43.83083333333333,11.8,0,NS,8206500,,,,7,1.8,,8206500.2007.7.12,11.8,0,E,0,19.6,,M,,12,12.7,,44,,M,,2007,YARMOUTH A,2007-07-12 00:00:00,16.2,17,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,0.2,,8206500.2007.7.13,0,0,,0,23.5,,M,,13,12.1,,0,,M,,2007,YARMOUTH A,2007-07-13 00:00:00,17.8,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,1.9,,8206500.2007.7.14,0,0,,0,19.5,,M,,14,12.6,,0,,M,,2007,YARMOUTH A,2007-07-14 00:00:00,16.1,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,0.7,,8206500.2007.7.15,0,0,E,0,20.5,T,M,,15,14,,37,,M,T,2007,YARMOUTH A,2007-07-15 00:00:00,17.3,20,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,0.2,,8206500.2007.7.16,0,0,,0,21.5,,M,,16,14,,0,,M,,2007,YARMOUTH A,2007-07-16 00:00:00,17.8,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,1.3,,8206500.2007.7.17,0,0,,0,21.8,,M,,17,11.6,,0,,M,,2007,YARMOUTH A,2007-07-17 00:00:00,16.7,0,,,
-66.0886111111111,43.83083333333333,1,0,NS,8206500,,,,7,1.7,,8206500.2007.7.18,1,0,,0,20.5,,M,,18,12.1,,0,,M,,2007,YARMOUTH A,2007-07-18 00:00:00,16.3,0,,,
-66.0886111111111,43.83083333333333,0.2,0,NS,8206500,,,,7,0,,8206500.2007.7.19,0.2,0,,0,21.6,,M,,19,14.4,,0,,M,,2007,YARMOUTH A,2007-07-19 00:00:00,18,0,,,
-66.0886111111111,43.83083333333333,0.4,0,NS,8206500,,,,7,1.2,,8206500.2007.7.20,0.4,0,E,0,18.7,,M,,20,14.9,,44,,M,,2007,YARMOUTH A,2007-07-20 00:00:00,16.8,19,E,,
-66.0886111111111,43.83083333333333,0.4,0,NS,8206500,,,,7,1.6,,8206500.2007.7.21,0.4,0,,0,19.4,,M,,21,13.3,,0,,M,,2007,YARMOUTH A,2007-07-21 00:00:00,16.4,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,0,,8206500.2007.7.22,0,0,,2.4,26.9,,M,,22,13.9,,0,,M,,2007,YARMOUTH A,2007-07-22 00:00:00,20.4,0,,,
-66.0886111111111,43.83083333333333,1.6,0,NS,8206500,,,,7,0,,8206500.2007.7.23,1.6,0,,1.7,23.9,,M,,23,15.5,,0,,M,,2007,YARMOUTH A,2007-07-23 00:00:00,19.7,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,0,,8206500.2007.7.24,0,0,,0.7,23.3,T,M,,24,14,,0,,M,T,2007,YARMOUTH A,2007-07-24 00:00:00,18.7,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,0,,8206500.2007.7.25,0,0,,0.2,21.8,,M,,25,14.6,,0,,M,,2007,YARMOUTH A,2007-07-25 00:00:00,18.2,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,0,,8206500.2007.7.26,0,0,E,1.9,25.4,,M,,26,14.4,,32,,M,,2007,YARMOUTH A,2007-07-26 00:00:00,19.9,27,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,0,,8206500.2007.7.27,0,0,,0.9,22.7,,M,,27,15.1,,0,,M,,2007,YARMOUTH A,2007-07-27 00:00:00,18.9,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,0,,8206500.2007.7.28,0,0,,1.6,23.5,T,M,,28,15.7,,0,,M,T,2007,YARMOUTH A,2007-07-28 00:00:00,19.6,0,,,
-66.0886111111111,43.83083333333333,2,0,NS,8206500,,,,7,0,,8206500.2007.7.29,2,0,,1,21,,M,,29,17,,0,,M,,2007,YARMOUTH A,2007-07-29 00:00:00,19,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,0,,8206500.2007.7.30,0,0,,1.9,23.5,T,M,,30,16.2,,0,,M,T,2007,YARMOUTH A,2007-07-30 00:00:00,19.9,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,7,0,,8206500.2007.7.31,0,0,,1.7,23.9,,M,,31,15.4,,0,,M,,2007,YARMOUTH A,2007-07-31 00:00:00,19.7,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,0,,8206500.2007.8.1,0,0,,3.4,28.7,,M,,1,14,,0,,M,,2007,YARMOUTH A,2007-08-01 00:00:00,21.4,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,0,,8206500.2007.8.2,0,0,,1.3,24.1,,M,,2,14.4,,0,,M,,2007,YARMOUTH A,2007-08-02 00:00:00,19.3,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,0,,8206500.2007.8.3,0,0,,0.7,21.3,T,M,,3,16,,0,,M,T,2007,YARMOUTH A,2007-08-03 00:00:00,18.7,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,0,,8206500.2007.8.4,0,0,E,1.5,23.7,T,M,,4,15.3,,32,,M,T,2007,YARMOUTH A,2007-08-04 00:00:00,19.5,20,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,0.1,,8206500.2007.8.5,0,0,E,0,22.9,,M,,5,12.8,,33,,M,,2007,YARMOUTH A,2007-08-05 00:00:00,17.9,33,E,,
-66.0886111111111,43.83083333333333,23.6,0,NS,8206500,,,,8,1.2,,8206500.2007.8.6,23.6,0,,0,22.2,,M,,6,11.4,,0,,M,,2007,YARMOUTH A,2007-08-06 00:00:00,16.8,0,,,
-66.0886111111111,43.83083333333333,1,0,NS,8206500,,,,8,1.3,,8206500.2007.8.7,1,0,E,0,20.8,,M,,7,12.5,,33,,M,,2007,YARMOUTH A,2007-08-07 00:00:00,16.7,19,E,,
-66.0886111111111,43.83083333333333,26.2,0,NS,8206500,,,,8,2.2,,8206500.2007.8.8,26.2,0,E,0,19.6,,M,,8,11.9,,44,,M,,2007,YARMOUTH A,2007-08-08 00:00:00,15.8,33,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,2.3,,8206500.2007.8.9,0,0,E,0,20.4,,M,,9,10.9,,59,,M,,2007,YARMOUTH A,2007-08-09 00:00:00,15.7,33,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,2.2,,8206500.2007.8.10,0,0,,0,22.4,,M,,10,9.2,,0,,M,,2007,YARMOUTH A,2007-08-10 00:00:00,15.8,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,3.7,,8206500.2007.8.11,0,0,,0,19.4,,M,,11,9.2,,0,,M,,2007,YARMOUTH A,2007-08-11 00:00:00,14.3,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,0.8,,8206500.2007.8.12,0,0,,0,22.1,,M,,12,12.3,,0,,M,,2007,YARMOUTH A,2007-08-12 00:00:00,17.2,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,1.4,,8206500.2007.8.13,0,0,,0,19.3,T,M,,13,13.8,,0,,M,T,2007,YARMOUTH A,2007-08-13 00:00:00,16.6,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,1.6,,8206500.2007.8.14,0,0,,0,21.5,,M,,14,11.3,,0,,M,,2007,YARMOUTH A,2007-08-14 00:00:00,16.4,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,1.9,,8206500.2007.8.15,0,0,E,0,21.1,T,M,,15,11,,35,,M,T,2007,YARMOUTH A,2007-08-15 00:00:00,16.1,20,E,,
-66.0886111111111,43.83083333333333,17,0,NS,8206500,,,,8,0,,8206500.2007.8.16,17,0,E,1.2,24.2,,M,,16,14.2,,78,,M,,2007,YARMOUTH A,2007-08-16 00:00:00,19.2,25,E,,
-66.0886111111111,43.83083333333333,0.8,0,NS,8206500,,,,8,1.5,,8206500.2007.8.17,0.8,0,,0,20.2,,M,,17,12.8,,0,,M,,2007,YARMOUTH A,2007-08-17 00:00:00,16.5,0,,,
-66.0886111111111,43.83083333333333,48.2,0,NS,8206500,,,,8,4.8,,8206500.2007.8.18,48.2,0,E,0,15.4,,M,,18,10.9,,48,,M,,2007,YARMOUTH A,2007-08-18 00:00:00,13.2,26,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,4.7,,8206500.2007.8.19,0,0,E,0,15.7,,M,,19,10.8,,39,,M,,2007,YARMOUTH A,2007-08-19 00:00:00,13.3,27,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,5.2,,8206500.2007.8.20,0,0,,0,17.8,,M,,20,7.7,,0,,M,,2007,YARMOUTH A,2007-08-20 00:00:00,12.8,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,3.6,,8206500.2007.8.21,0,0,,0,21,,M,,21,7.7,,0,,M,,2007,YARMOUTH A,2007-08-21 00:00:00,14.4,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,3.9,,8206500.2007.8.22,0,0,,0,21.1,,M,,22,7.1,,0,,M,,2007,YARMOUTH A,2007-08-22 00:00:00,14.1,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,3,,8206500.2007.8.23,0,0,,0,21,,M,,23,9,,0,,M,,2007,YARMOUTH A,2007-08-23 00:00:00,15,0,,,
-66.0886111111111,43.83083333333333,1,0,NS,8206500,,,,8,1,,8206500.2007.8.24,1,0,,0,18.4,,M,,24,15.6,,0,,M,,2007,YARMOUTH A,2007-08-24 00:00:00,17,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,0,,8206500.2007.8.25,0,0,,0.1,20.6,,M,,25,15.6,,0,,M,,2007,YARMOUTH A,2007-08-25 00:00:00,18.1,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,0,,8206500.2007.8.26,0,0,,0.7,21.1,,M,,26,16.2,,0,,M,,2007,YARMOUTH A,2007-08-26 00:00:00,18.7,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,0,,8206500.2007.8.27,0,0,,1.3,25.2,,M,,27,13.3,,0,,M,,2007,YARMOUTH A,2007-08-27 00:00:00,19.3,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,0.4,,8206500.2007.8.28,0,0,,0,24.4,,M,,28,10.7,,0,,M,,2007,YARMOUTH A,2007-08-28 00:00:00,17.6,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,1.2,,8206500.2007.8.29,0,0,,0,23.2,,M,,29,10.4,,0,,M,,2007,YARMOUTH A,2007-08-29 00:00:00,16.8,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,8,0,,8206500.2007.8.30,0,0,,1.9,23.9,T,M,,30,15.9,,0,,M,T,2007,YARMOUTH A,2007-08-30 00:00:00,19.9,0,,,
-66.0886111111111,43.83083333333333,24,0,NS,8206500,,,,8,0,,8206500.2007.8.31,24,0,,1.1,22.1,,M,,31,16.1,,0,,M,,2007,YARMOUTH A,2007-08-31 00:00:00,19.1,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,2.6,,8206500.2007.9.1,0,0,E,0,19.6,T,M,,1,11.1,,37,,M,T,2007,YARMOUTH A,2007-09-01 00:00:00,15.4,33,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,4.4,,8206500.2007.9.2,0,0,,0,17.8,,M,,2,9.3,,0,,M,,2007,YARMOUTH A,2007-09-02 00:00:00,13.6,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,2.7,,8206500.2007.9.3,0,0,E,0,18.1,,M,,3,12.4,,46,,M,,2007,YARMOUTH A,2007-09-03 00:00:00,15.3,22,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,3.3,,8206500.2007.9.4,0,0,E,0,17.8,,M,,4,11.5,,35,,M,,2007,YARMOUTH A,2007-09-04 00:00:00,14.7,31,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,6.9,,8206500.2007.9.5,0,0,E,0,15.5,,M,,5,6.7,,33,,M,,2007,YARMOUTH A,2007-09-05 00:00:00,11.1,33,E,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,6.1,,8206500.2007.9.6,0,0,,0,17.6,,M,,6,6.1,,0,,M,,2007,YARMOUTH A,2007-09-06 00:00:00,11.9,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,1.9,,8206500.2007.9.7,0,0,,0,19.2,,M,,7,12.9,,0,,M,,2007,YARMOUTH A,2007-09-07 00:00:00,16.1,0,,,
-66.0886111111111,43.83083333333333,0,0,NS,8206500,,,,9,0.4,,8206500.2007.9.8,0,0,E,0,20.6,T,M,,8,14.6,,32,,M,T,2007,YARMOUTH A,2007-09-08 00:00:00,17.6,24,E,,
-66.0886111111111,43.83083333333333,1.4,0,NS,8206500,,,,9,0,,8206500.2007.9.9,1.4,0,,1.5,24.7,,M,,9,14.2,,0,,M,,2007,YARMOUTH A,2007-09-09 00:00:00,19.5,0,,,
-66.0886111111111,43.83083333333333,2.6,0,NS,8206500,,,,9,0,,8206500.2007.9.10,2.6,0,,0.3,21.6,,M,,10,15,,0,,M,,2007,YARMOUTH A,2007-09-10 00:00:00,18.3,0,,,
