x,y,CLIMATE_IDENTIFIER,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,PROVINCE_CODE,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MIN_TEMPERATURE,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,SPEED_MAX_GUST,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,LOCAL_DAY,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,TOTAL_SNOW,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,LOCAL_YEAR,DIRECTION_MAX_GUST,ID,MAX_TEMPERATURE_FLAG,LOCAL_DATE,MAX_TEMPERATURE,TOTAL_RAIN_FLAG,STATION_NAME,MAX_REL_HUMIDITY
-66.0886111111111,43.8308333333333,8206500,,19.2,,8,NS,,,14.2,,1.2,,,0,,,70,31,0,,0,0,,,0,2010,0,8206500.2010.8.31,,2010-08-31 00:00:00,24.2,,YARMOUTH A,98
-66.0886111111111,43.8308333333333,8206500,,21.6,,9,NS,,,16.6,0,3.6,M,,0,,,,1,0,M,0,0,,,0,2010,0,8206500.2010.9.1,,2010-09-01 00:00:00,26.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,20.7,,9,NS,,,17.9,0,2.7,M,,0,,,,2,0,M,0,0,,,0,2010,0,8206500.2010.9.2,,2010-09-02 00:00:00,23.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,20.7,,9,NS,,,17.1,0,2.7,M,,39,,,,3,0,M,0,0,,E,0,2010,12,8206500.2010.9.3,,2010-09-03 00:00:00,24.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,19.7,,9,NS,,,14.9,0,1.7,M,,69,,,,4,0,M,26.8,0,,E,26.8,2010,26,8206500.2010.9.4,,2010-09-04 00:00:00,24.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,16.8,,9,NS,,,14.2,0,0,M,,41,,,,5,1.2,M,0,0,,E,0,2010,25,8206500.2010.9.5,,2010-09-05 00:00:00,19.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,16.4,,9,NS,,,13.5,0,0,M,,32,,,,6,1.6,M,0,0,,E,0,2010,25,8206500.2010.9.6,,2010-09-06 00:00:00,19.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,17.5,,9,NS,,T,14.8,0,0,M,,32,,,,7,0.5,M,0,0,,E,0,2010,21,8206500.2010.9.7,,2010-09-07 00:00:00,20.2,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,17.4,,9,NS,,,14.3,0,0,M,,41,,,,8,0.6,M,0.2,0,,E,0.2,2010,18,8206500.2010.9.8,,2010-09-08 00:00:00,20.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,15.6,,9,NS,,,12.2,0,0,M,,0,,,,9,2.4,M,0.2,0,,,0.2,2010,0,8206500.2010.9.9,,2010-09-09 00:00:00,19,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,13.9,,9,NS,,,12.4,0,0,M,,0,,,,10,4.1,M,1,0,,,1,2010,0,8206500.2010.9.10,,2010-09-10 00:00:00,15.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,12.5,,9,NS,,T,7.7,0,0,M,,37,,,,11,5.5,M,0,0,,E,0,2010,36,8206500.2010.9.11,,2010-09-11 00:00:00,17.2,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,11.6,,9,NS,,,6,0,0,M,,35,,,,12,6.4,M,0,0,,E,0,2010,5,8206500.2010.9.12,,2010-09-12 00:00:00,17.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,13.1,,9,NS,,T,9.3,0,0,M,,0,,,,13,4.9,M,0,0,,,0,2010,0,8206500.2010.9.13,,2010-09-13 00:00:00,16.9,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,13.3,,9,NS,,,9.6,0,0,M,,0,,,,14,4.7,M,0.2,0,,,0.2,2010,0,8206500.2010.9.14,,2010-09-14 00:00:00,17,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,13.7,,9,NS,,,10.9,0,0,M,,39,,,,15,4.3,M,0,0,,E,0,2010,31,8206500.2010.9.15,,2010-09-15 00:00:00,16.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,12.9,,9,NS,,,10,0,0,M,,41,,,,16,5.1,M,2.2,0,,E,2.2,2010,27,8206500.2010.9.16,,2010-09-16 00:00:00,15.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,12.5,,9,NS,,,8,0,0,M,,41,,,,17,5.5,M,20.2,0,,E,20.2,2010,16,8206500.2010.9.17,,2010-09-17 00:00:00,16.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,12.5,,9,NS,,,6.7,0,0,M,,0,,,,18,5.5,M,0,0,,,0,2010,0,8206500.2010.9.18,,2010-09-18 00:00:00,18.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,13.1,,9,NS,,,7.7,0,0,M,,0,,,,19,4.9,M,0,0,,,0,2010,0,8206500.2010.9.19,,2010-09-19 00:00:00,18.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,14.1,,9,NS,,,9.3,0,0,M,,44,,,,20,3.9,M,0,0,,E,0,2010,34,8206500.2010.9.20,,2010-09-20 00:00:00,18.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,12,,9,NS,,,9.4,0,0,M,,50,,,,21,6,M,0,0,,E,0,2010,33,8206500.2010.9.21,,2010-09-21 00:00:00,14.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,16,,9,NS,,,13.7,0,0,M,,44,,,,22,2,M,0.6,0,,E,0.6,2010,22,8206500.2010.9.22,,2010-09-22 00:00:00,18.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,12.6,,9,NS,,,8.4,0,0,M,,0,,,,23,5.4,M,0,0,,,0,2010,0,8206500.2010.9.23,,2010-09-23 00:00:00,16.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,13.3,,9,NS,,,10.9,0,0,M,,33,,,,24,4.7,M,0.4,0,,E,0.4,2010,18,8206500.2010.9.24,,2010-09-24 00:00:00,15.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,16.7,,9,NS,,,14,0,0,M,,0,,,,25,1.3,M,0,0,,,0,2010,0,8206500.2010.9.25,,2010-09-25 00:00:00,19.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,14.2,,9,NS,,,10.6,0,0,M,,0,,,,26,3.8,M,0,0,,,0,2010,0,8206500.2010.9.26,,2010-09-26 00:00:00,17.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,13.7,,9,NS,,,10.7,0,0,M,,35,,,,27,4.3,M,4.8,0,,E,4.8,2010,11,8206500.2010.9.27,,2010-09-27 00:00:00,16.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,19.5,,9,NS,,T,16.4,0,1.5,M,,57,,,,28,0,M,0,0,,E,0,2010,17,8206500.2010.9.28,,2010-09-28 00:00:00,22.6,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,18,,9,NS,,,15.9,0,0,M,,44,,,,29,0,M,1.2,0,,E,1.2,2010,19,8206500.2010.9.29,,2010-09-29 00:00:00,20,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,18.8,,9,NS,,T,16.4,0,0.8,M,,44,,,,30,0,M,0,0,,E,0,2010,18,8206500.2010.9.30,,2010-09-30 00:00:00,21.2,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,20.1,,10,NS,,,17.6,0,2.1,M,,56,,,,1,0,M,0,0,,E,0,2010,18,8206500.2010.10.1,,2010-10-01 00:00:00,22.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,13.4,,10,NS,,,6.7,0,0,M,,65,,,,2,4.6,M,12,0,,E,12,2010,22,8206500.2010.10.2,,2010-10-02 00:00:00,20,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,10.7,,10,NS,,,4.8,0,0,M,,0,,,,3,7.3,M,0,0,,,0,2010,0,8206500.2010.10.3,,2010-10-03 00:00:00,16.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,14.8,,10,NS,,,10.5,0,0,M,,35,,,,4,3.2,M,0.6,0,,E,0.6,2010,6,8206500.2010.10.4,,2010-10-04 00:00:00,19,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,14.7,,10,NS,,,11.1,0,0,M,,0,,,,5,3.3,M,0.4,0,,,0.4,2010,0,8206500.2010.10.5,,2010-10-05 00:00:00,18.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,13.9,,10,NS,,,10.8,0,0,M,,57,,,,6,4.1,M,19.8,0,,E,19.8,2010,9,8206500.2010.10.6,,2010-10-06 00:00:00,17,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,13.9,,10,NS,,,11.4,0,0,M,,50,,,,7,4.1,M,14.2,0,,E,14.2,2010,30,8206500.2010.10.7,,2010-10-07 00:00:00,16.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,13.2,,10,NS,,,10.9,0,0,M,,52,,,,8,4.8,M,0,0,,E,0,2010,27,8206500.2010.10.8,,2010-10-08 00:00:00,15.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,9.8,,10,NS,,,7.7,0,0,M,,57,,,,9,8.2,M,0,0,,E,0,2010,32,8206500.2010.10.9,,2010-10-09 00:00:00,11.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,9.8,,10,NS,,T,7.3,0,0,M,,48,,,,10,8.2,M,0,0,,E,0,2010,28,8206500.2010.10.10,,2010-10-10 00:00:00,12.2,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,9.2,,10,NS,,,5,0,0,M,,37,,,,11,8.8,M,0,0,,E,0,2010,29,8206500.2010.10.11,,2010-10-11 00:00:00,13.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,7.9,,10,NS,,,3.7,0,0,M,,0,,,,12,10.1,M,0,0,,,0,2010,0,8206500.2010.10.12,,2010-10-12 00:00:00,12.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,7.9,,10,NS,,,3.4,0,0,M,,41,,,,13,10.1,M,0,0,,E,0,2010,32,8206500.2010.10.13,,2010-10-13 00:00:00,12.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,8.4,,10,NS,,T,2.2,0,0,M,,0,,,,14,9.6,M,0,0,,,0,2010,0,8206500.2010.10.14,,2010-10-14 00:00:00,14.6,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,12.1,,10,NS,,,9.7,0,0,M,,70,,,,15,5.9,M,28,0,,E,28,2010,10,8206500.2010.10.15,,2010-10-15 00:00:00,14.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,11.1,,10,NS,,,9.4,0,0,M,,43,,,,16,6.9,M,16,0,,E,16,2010,32,8206500.2010.10.16,,2010-10-16 00:00:00,12.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,10.1,,10,NS,,T,8,0,0,M,,52,,,,17,7.9,M,0,0,,E,0,2010,30,8206500.2010.10.17,,2010-10-17 00:00:00,12.1,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,9.3,,10,NS,,,7.8,0,0,M,,61,,,,18,8.7,M,0,0,,E,0,2010,28,8206500.2010.10.18,,2010-10-18 00:00:00,10.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,7,,10,NS,,,2.2,0,0,M,,32,,,,19,11,M,0,0,,E,0,2010,28,8206500.2010.10.19,,2010-10-19 00:00:00,11.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,7.7,,10,NS,,,1.4,0,0,M,,35,,,,20,10.3,M,0,0,,E,0,2010,19,8206500.2010.10.20,,2010-10-20 00:00:00,13.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,9.8,,10,NS,,,6,0,0,M,,46,,,,21,8.2,M,2.4,0,,E,2.4,2010,28,8206500.2010.10.21,,2010-10-21 00:00:00,13.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,7,,10,NS,,,5.1,0,0,M,T,65,,,,22,11,M,0.6,0,,E,0.6,2010,26,8206500.2010.10.22,,2010-10-22 00:00:00,8.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,6.8,,10,NS,,,4.8,0,0,M,,61,,,,23,11.2,M,0,0,,E,0,2010,30,8206500.2010.10.23,,2010-10-23 00:00:00,8.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,6.5,,10,NS,,,3.9,0,0,M,,39,,,,24,11.5,M,0,0,,E,0,2010,32,8206500.2010.10.24,,2010-10-24 00:00:00,9.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,9.9,,10,NS,,,5.7,0,0,M,,0,,,,25,8.1,M,1.8,0,,,1.8,2010,0,8206500.2010.10.25,,2010-10-25 00:00:00,14.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,13.7,,10,NS,,,11.8,0,0,M,,44,,,,26,4.3,M,10,0,,E,10,2010,25,8206500.2010.10.26,,2010-10-26 00:00:00,15.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,14.3,,10,NS,,,11.9,0,0,M,,57,,,,27,3.7,M,17.2,0,,E,17.2,2010,19,8206500.2010.10.27,,2010-10-27 00:00:00,16.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,11.8,,10,NS,,T,8.7,0,0,M,,0,,,,28,6.2,M,0,0,,,0,2010,0,8206500.2010.10.28,,2010-10-28 00:00:00,14.9,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,9,,10,NS,,T,6.6,0,0,M,,41,,,,29,9,M,0,0,,E,0,2010,31,8206500.2010.10.29,,2010-10-29 00:00:00,11.3,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,6.9,,10,NS,,,5.1,0,0,M,,70,,,,30,11.1,M,2,0,,E,2,2010,29,8206500.2010.10.30,,2010-10-30 00:00:00,8.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,6.6,,10,NS,,,2.3,0,0,M,,39,,,,31,11.4,M,6.8,0,,E,6.8,2010,33,8206500.2010.10.31,,2010-10-31 00:00:00,10.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,4.1,,11,NS,,,1.1,0,0,M,,44,,,,1,13.9,M,3.8,0.2,,E,3.6,2010,34,8206500.2010.11.1,,2010-11-01 00:00:00,7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,2,,11,NS,,,0.4,0,0,M,,0,T,,,2,16,M,2.6,1.6,,,1,2010,0,8206500.2010.11.2,,2010-11-02 00:00:00,3.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,3,,11,NS,,,0.4,0,0,M,,0,,,,3,15,M,0,0,,,0,2010,0,8206500.2010.11.3,,2010-11-03 00:00:00,5.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,9.9,,11,NS,,,4.3,0,0,M,,70,,,,4,8.1,M,20.4,0,,E,20.4,2010,14,8206500.2010.11.4,,2010-11-04 00:00:00,15.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,14,,11,NS,,,10.8,0,0,M,,72,,,,5,4,M,109.6,0,,E,109.6,2010,16,8206500.2010.11.5,,2010-11-05 00:00:00,17.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,9.5,,11,NS,,,8.1,0,0,M,,39,,,,6,8.5,M,40.8,0,,E,40.8,2010,2,8206500.2010.11.6,,2010-11-06 00:00:00,10.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,11.6,,11,NS,,,7.8,0,0,M,,46,,,,7,6.4,M,35.2,0,,E,35.2,2010,11,8206500.2010.11.7,,2010-11-07 00:00:00,15.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,11.6,,11,NS,,,7.8,0,0,M,,54,,,,8,6.4,M,9.4,0,,E,9.4,2010,11,8206500.2010.11.8,,2010-11-08 00:00:00,15.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,10.2,,11,NS,,,6.8,0,0,M,,48,,,,9,7.8,M,3.4,0,,E,3.4,2010,4,8206500.2010.11.9,,2010-11-09 00:00:00,13.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,5.7,,11,NS,,,3.6,0,0,M,,74,,,,10,12.3,M,0.4,0,,E,0.4,2010,2,8206500.2010.11.10,,2010-11-10 00:00:00,7.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,6.5,,11,NS,,,2.2,0,0,M,,48,,,,11,11.5,M,0,0,,E,0,2010,2,8206500.2010.11.11,,2010-11-11 00:00:00,10.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,9,,11,NS,,,2.1,0,0,M,,32,,,,12,9,M,0,0,,E,0,2010,2,8206500.2010.11.12,,2010-11-12 00:00:00,15.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,10.9,,11,NS,,,3.6,0,0,M,,0,,,,13,7.1,M,0,0,,,0,2010,0,8206500.2010.11.13,,2010-11-13 00:00:00,18.2,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,6.3,,11,NS,,,0.8,0,0,M,,0,,,,14,11.7,M,0,0,,,0,2010,0,8206500.2010.11.14,,2010-11-14 00:00:00,11.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,5.6,,11,NS,,,0.4,0,0,M,,0,,,,15,12.4,M,0,0,,,0,2010,0,8206500.2010.11.15,,2010-11-15 00:00:00,10.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,8.9,,11,NS,,,6,0,0,M,,0,,,,16,9.1,M,5.8,0,,,5.8,2010,0,8206500.2010.11.16,,2010-11-16 00:00:00,11.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,11.9,,11,NS,,,9.2,0,0,M,,54,,,,17,6.1,M,11.6,0,,E,11.6,2010,24,8206500.2010.11.17,,2010-11-17 00:00:00,14.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,7.2,,11,NS,,T,4,0,0,M,,63,,,,18,10.8,M,0,0,,E,0,2010,20,8206500.2010.11.18,,2010-11-18 00:00:00,10.4,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,2.2,,11,NS,,T,-0.7,0,0,M,T,46,,,,19,15.8,M,0,0,,E,0,2010,31,8206500.2010.11.19,,2010-11-19 00:00:00,5.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,1.9,,11,NS,,,-4.7,0,0,M,,76,,,,20,16.1,M,0,0,,E,0,2010,30,8206500.2010.11.20,,2010-11-20 00:00:00,8.4,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-1,,11,NS,,,-4.7,0,0,M,,43,T,,,21,19,M,0.2,0.2,,E,0,2010,34,8206500.2010.11.21,,2010-11-21 00:00:00,2.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-0.5,,11,NS,,,-5.4,0,0,M,,0,,,,22,18.5,M,7.6,0.4,,,7.2,2010,0,8206500.2010.11.22,,2010-11-22 00:00:00,4.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,6.6,,11,NS,,,3.3,0,0,M,,0,,,,23,11.4,M,1.2,0,,,1.2,2010,0,8206500.2010.11.23,,2010-11-23 00:00:00,9.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,5.2,,11,NS,,,1,0,0,M,T,70,,,,24,12.8,M,1.2,0,,E,1.2,2010,31,8206500.2010.11.24,,2010-11-24 00:00:00,9.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,1.8,,11,NS,,T,0.8,0,0,M,T,48,,,,25,16.2,M,0,0,,E,0,2010,33,8206500.2010.11.25,,2010-11-25 00:00:00,2.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,4.8,,11,NS,,,0.6,0,0,M,T,44,,,,26,13.2,M,9.6,0,,E,9.6,2010,32,8206500.2010.11.26,,2010-11-26 00:00:00,8.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,1.7,,11,NS,,,-2.5,0,0,M,,52,,,,27,16.3,M,2,1.4,,E,0.6,2010,27,8206500.2010.11.27,,2010-11-27 00:00:00,5.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,2.3,,11,NS,,,1,0,0,M,,37,T,,,28,15.7,M,0.2,0.2,,E,0,2010,32,8206500.2010.11.28,,2010-11-28 00:00:00,3.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,0.8,,11,NS,,,-1.7,0,0,M,,0,,,,29,17.2,M,0,0,,,0,2010,0,8206500.2010.11.29,,2010-11-29 00:00:00,3.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,1.4,,11,NS,,,-3.2,0,0,M,,0,,,,30,16.6,M,0,0,,,0,2010,0,8206500.2010.11.30,,2010-11-30 00:00:00,5.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,3.4,,12,NS,,,-3.6,0,0,M,,41,,,,1,14.6,M,0.2,0,,E,0.2,2010,13,8206500.2010.12.1,,2010-12-01 00:00:00,10.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,8,,12,NS,,,6.5,0,0,M,,43,,,,2,10,M,24,0,,E,24,2010,14,8206500.2010.12.2,,2010-12-02 00:00:00,9.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,7.9,,12,NS,,,6.2,0,0,M,,0,,,,3,10.1,M,8.4,0,,,8.4,2010,0,8206500.2010.12.3,,2010-12-03 00:00:00,9.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,5.8,,12,NS,,,4.9,0,0,M,,37,,,,4,12.2,M,1.2,0,,E,1.2,2010,16,8206500.2010.12.4,,2010-12-04 00:00:00,6.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,3,,12,NS,,,0.3,0,0,M,,41,,,,5,15,M,8,0.8,,E,7.2,2010,33,8206500.2010.12.5,,2010-12-05 00:00:00,5.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,1.2,,12,NS,,,-0.2,14,0,M,,72,,,,6,16.8,M,25.4,24,,E,1.4,2010,24,8206500.2010.12.6,,2010-12-06 00:00:00,2.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,1.6,,12,NS,,,0.6,10,0,M,,39,,,,7,16.4,M,1.8,1.8,,E,0,2010,21,8206500.2010.12.7,,2010-12-07 00:00:00,2.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-0.1,,12,NS,,,-1.7,7,0,M,,39,,,,8,18.1,M,1.8,1.8,,E,0,2010,28,8206500.2010.12.8,,2010-12-08 00:00:00,1.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-3.3,,12,NS,,,-5,8,0,M,,41,,,,9,21.3,M,0.2,0.2,,E,0,2010,31,8206500.2010.12.9,,2010-12-09 00:00:00,-1.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-5.4,,12,NS,,,-7.2,9,0,M,,0,,,,10,23.4,M,1,1,,,0,2010,0,8206500.2010.12.10,,2010-12-10 00:00:00,-3.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-0.2,,12,NS,,,-5.9,9,0,M,,0,,,,11,18.2,M,3,2,,,1,2010,0,8206500.2010.12.11,,2010-12-11 00:00:00,5.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,3.2,,12,NS,,,-4.5,4,0,M,,59,,,,12,14.8,M,1.4,0,,E,1.4,2010,12,8206500.2010.12.12,,2010-12-12 00:00:00,10.9,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,12.4,,12,NS,,,8.3,0,0,M,,80,,,,13,5.6,M,24,0,,E,24,2010,13,8206500.2010.12.13,,2010-12-13 00:00:00,16.5,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,5.6,,12,NS,,,2.1,0,0,M,,39,,,,14,12.4,M,6,0,,E,6,2010,32,8206500.2010.12.14,,2010-12-14 00:00:00,9.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,0.2,,12,NS,,,-3.2,0,0,M,,0,,,,15,17.8,M,9.6,8.4,,,1.2,2010,0,8206500.2010.12.15,,2010-12-15 00:00:00,3.6,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-3.5,,12,NS,,,-6.7,9,0,M,,37,,,,16,21.5,M,6,9.4,,E,0,2010,31,8206500.2010.12.16,,2010-12-16 00:00:00,-0.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-2.3,,12,NS,,,-5,15,0,M,,0,,,,17,20.3,M,1,1,,,0,2010,0,8206500.2010.12.17,,2010-12-17 00:00:00,0.4,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-2.8,,12,NS,,T,-5.6,8,0,M,T,0,,,,18,20.8,M,0,0,,,0,2010,0,8206500.2010.12.18,,2010-12-18 00:00:00,0.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,,-2.7,,12,NS,,,-6.1,6,0,M,,0,,,,19,20.7,M,0,0,,,0,2010,0,8206500.2010.12.19,,2010-12-19 00:00:00,0.8,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,0.3,,12,NS,,,-3.2,4,0,M,,50,,,,20,17.7,M,0.4,0.4,,E,0,2010,1,8206500.2010.12.20,,2010-12-20 00:00:00,3.7,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,4.1,,12,NS,,T,3,0,0,M,,59,T,,,21,13.9,M,0,0,,E,0,2010,35,8206500.2010.12.21,,2010-12-21 00:00:00,5.1,T,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,2.8,,12,NS,,,1.9,0,0,M,,50,,,,22,15.2,M,6.2,0.2,,E,6,2010,35,8206500.2010.12.22,,2010-12-22 00:00:00,3.7,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,3.1,,12,NS,,,2,0,0,M,,63,,,,23,14.9,M,3.6,0,,E,3.6,2010,35,8206500.2010.12.23,,2010-12-23 00:00:00,4.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,1.1,,12,NS,,T,-0.2,0,0,M,T,52,,,,24,16.9,M,0,0,,E,0,2010,34,8206500.2010.12.24,,2010-12-24 00:00:00,2.3,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-1.3,,12,NS,,,-2.5,0,0,M,,41,,,,25,19.3,M,0,0,,E,0,2010,34,8206500.2010.12.25,,2010-12-25 00:00:00,-0.1,,YARMOUTH A,
-66.0886111111111,43.8308333333333,8206500,E,-1.9,,12,NS,,,-4.5,0,0,M,,63,,,,26,19.9,M,18.8,13.8,,E,5,2010,8,8206500.2010.12.26,,2010-12-26 00:00:00,0.7,,YARMOUTH A,
